Abrangência;Localidade;Localidade;Casos Confirmados - Acumulado;Casos Confirmados - Novos;Casos Confirmados - Incremento;Casos Confirmados - Incidência*;Casos Confirmados - Em acompanhamento;Casos Confirmados - Recuperados;Óbitos Confirmados - Acumulado;Óbitos Confirmados - Novos;Óbitos Confirmados - Incremento;Óbitos Confirmados - Mortalidade*;Óbitos Confirmados - Letalidade
Município;412480;São João;1349;8;0.6;13172.54;0;0;22;0;0;214.82;1.63
Município;412490;São João do Caiuá;511;9;1.79;8727.58;0;0;11;0;0;187.87;2.15
Município;412500;São João do Ivaí;1191;11;0.93;11654.76;0;0;21;0;0;205.5;1.76
Município;412510;São João do Triunfo;488;4;0.83;3227.51;0;0;9;0;0;59.52;1.84
Município;412520;São Jorge d'Oeste;1324;30;2.32;14629.83;0;0;25;0;0;276.24;1.89
Município;412530;São Jorge do Ivaí;616;14;2.33;11097.1;0;0;11;0;0;198.16;1.79
Município;412535;São Jorge do Patrocínio;890;4;0.45;15777.34;0;0;6;0;0;106.36;0.67
Município;412540;São José da Boa Vista;631;1;0.16;10167.58;0;0;21;0;0;338.38;3.33
Município;412545;São José das Palmeiras;342;1;0.29;9359.61;0;0;10;0;0;273.67;2.92
Município;412550;São José dos Pinhais;27586;151;0.55;8531.58;0;0;811;2;0.25;250.82;2.94
Município;412555;São Manoel do Paraná;193;1;0.52;8935.19;0;0;2;0;0;92.59;1.04
Município;412560;São Mateus do Sul;2942;19;0.65;6359.57;0;0;65;0;0;140.51;2.21
Município;412570;São Miguel do Iguaçu;3344;9;0.27;12181.26;0;0;63;0;0;229.49;1.88
Município;412575;São Pedro do Iguaçu;629;10;1.62;10666.44;0;0;13;0;0;220.45;2.07
Município;412580;São Pedro do Ivaí;1226;8;0.66;11164.74;0;0;40;0;0;364.27;3.26
Município;412590;São Pedro do Paraná;198;2;1.02;8560.31;0;0;1;0;0;43.23;0.51
Município;412600;São Sebastião da Amoreira;819;6;0.74;9251.1;0;0;26;0;0;293.69;3.17
Município;412610;São Tomé;594;6;1.02;10380.99;0;0;2;0;0;34.95;0.34
Município;412620;Sapopema;731;3;0.41;10852.14;0;0;16;0;0;237.53;2.19
Município;412625;Sarandi;10630;75;0.71;10994.13;0;0;237;3;1.28;245.12;2.23
Município;412627;Saudade do Iguaçu;725;1;0.14;13181.82;0;0;13;0;0;236.36;1.79
Município;412630;Sengés;2095;21;1.01;10839.76;0;0;43;0;0;222.49;2.05
Município;412635;Serranópolis do Iguaçu;632;0;0;14060.07;0;0;7;0;0;155.73;1.11
Município;412640;Sertaneja;573;2;0.35;10844.06;0;0;13;0;0;246.03;2.27
Município;412650;Sertanópolis;2572;13;0.51;15712.63;0;0;37;0;0;226.04;1.44
Município;412660;Siqueira Campos;3203;21;0.66;15240.77;0;0;63;0;0;299.77;1.97
Município;412665;Sulina;384;0;0;12881.58;0;0;7;0;0;234.82;1.82
Município;412667;Tamarana;978;10;1.03;6609.45;0;0;30;0;0;202.74;3.07
Município;412670;Tamboara;531;7;1.34;10371.09;0;0;10;0;0;195.31;1.88
Município;412680;Tapejara;1730;11;0.64;10675.72;0;0;31;0;0;191.3;1.79
Município;412690;Tapira;553;0;0;9983.75;0;0;8;0;0;144.43;1.45
Município;412700;Teixeira Soares;724;4;0.56;5854.29;0;0;12;0;0;97.03;1.66
Município;412710;Telêmaco Borba;14936;42;0.28;18912.55;0;0;316;0;0;400.13;2.12
Município;412720;Terra Boa;2290;2;0.09;13396.51;0;0;41;0;0;239.85;1.79
Município;412730;Terra Rica;769;8;1.05;4580.38;0;0;24;0;0;142.95;3.12
Município;412740;Terra Roxa;1711;12;0.71;9787.77;0;0;26;0;0;148.73;1.52
Município;412750;Tibagi;2478;3;0.12;12074.85;0;0;77;0;0;375.21;3.11
Município;412760;Tijucas do Sul;1839;2;0.11;10902.3;0;0;66;0;0;391.27;3.59
Município;412770;Toledo;22599;112;0.5;16069.26;0;0;361;1;0.28;256.69;1.6
Município;412780;Tomazina;612;0;0;7729.22;0;0;18;0;0;227.33;2.94
Município;412785;Três Barras do Paraná;1300;7;0.54;10797.34;0;0;38;0;0;315.61;2.92
Município;412788;Tunas do Paraná;706;4;0.57;8051.09;0;0;17;0;0;193.86;2.41
Município;412790;Tuneiras do Oeste;848;7;0.83;9899.6;0;0;15;0;0;175.11;1.77
Município;412795;Tupãssi;786;0;0;9675.04;0;0;22;0;0;270.8;2.8
Município;412796;Turvo;2349;11;0.47;17775.26;0;0;16;0;0;121.07;0.68
Município;412800;Ubiratã;1341;7;0.52;6381.76;0;0;73;2;2.82;347.4;5.44
Município;412810;Umuarama;15595;117;0.76;13979.4;0;0;233;0;0;208.86;1.49
Município;412820;União da Vitória;6776;37;0.55;11780.86;0;0;116;0;0;201.68;1.71
Município;412830;Uniflor;105;0;0;4030.71;0;0;4;0;0;153.55;3.81
Município;412840;Uraí;666;4;0.6;5886.51;0;0;26;0;0;229.8;3.9
Município;412853;Ventania;1031;6;0.59;8669.69;0;0;35;0;0;294.32;3.39
Município;412855;Vera Cruz do Oeste;1061;0;0;12451.59;0;0;41;0;0;481.16;3.86
Município;412860;Verê;1095;2;0.18;15088.88;0;0;16;0;0;220.48;1.46
Município;412865;Virmond;273;0;0;6785.98;0;0;4;0;0;99.43;1.47
Município;412870;Vitorino;927;2;0.22;13556.6;0;0;22;0;0;321.73;2.37
Município;412850;Wenceslau Braz;1888;6;0.32;9724.94;0;0;75;0;0;386.32;3.97
Município;412880;Xambrê;482;4;0.84;8487.41;0;0;6;0;0;105.65;1.24
Unidade da Federação;42;SC;1044522;2.858;0.27;14578.55;0;0;16.673;45;0.27;232.71;1.6
Município;420005;Abdon Batista;412;1;0.24;16074.91;0;0;4;0;0;156.07;0.97
Município;420010;Abelardo Luz;1489;0;0;8316.58;0;0;52;0;0;290.44;3.49
Município;420020;Agrolândia;1568;6;0.38;14432.99;0;0;25;0;0;230.12;1.59
Município;420030;Agronômica;631;2;0.32;11582.23;0;0;13;0;0;238.62;2.06
Município;420040;Água Doce;1229;3;0.24;17200.84;0;0;15;0;0;209.94;1.22
Município;420050;Águas de Chapecó;454;6;1.34;6999.69;0;0;7;0;0;107.92;1.54
Município;420055;Águas Frias;521;0;0;22020.29;0;0;3;0;0;126.8;0.58
Município;420060;Águas Mornas;708;0;0;10944.5;0;0;9;0;0;139.13;1.27
Município;420070;Alfredo Wagner;851;44;5.45;8479.47;0;0;7;0;0;69.75;0.82
Município;420075;Alto Bela Vista;177;0;0;9137.84;0;0;3;0;0;154.88;1.69
Município;420080;Anchieta;654;0;0;11599.86;0;0;9;0;0;159.63;1.38
Município;420090;Angelina;516;2;0.39;10747.76;0;0;2;0;0;41.66;0.39
Município;420100;Anita Garibaldi;1161;0;0;16276.46;0;0;10;0;0;140.19;0.86
Município;420110;Anitápolis;333;3;0.91;10303.22;0;0;4;0;0;123.76;1.2
Município;420120;Antônio Carlos;1562;1;0.06;18348.41;0;0;25;1;4.17;293.67;1.6
Município;420125;Apiúna;819;1;0.12;7623.57;0;0;15;0;0;139.63;1.83
Município;420127;Arabutã;414;0;0;9702.37;0;0;8;0;0;187.49;1.93
Município;420130;Araquari;3513;10;0.29;9213.46;0;0;73;0;0;191.46;2.08
Município;420140;Araranguá;10222;31;0.3;14982.12;0;0;236;1;0.43;345.9;2.31
Município;420150;Armazém;1386;1;0.07;15978.79;0;0;30;0;0;345.86;2.16
Município;420160;Arroio Trinta;591;2;0.34;16647.89;0;0;13;0;0;366.2;2.2
Município;420165;Arvoredo;300;0;0;13392.86;0;0;4;0;0;178.57;1.33
Município;420170;Ascurra;1144;2;0.18;14418.96;0;0;10;0;0;126.04;0.87
Município;420180;Atalanta;430;0;0;13395.64;0;0;11;0;0;342.68;2.56
Município;420190;Aurora;818;6;0.74;14403.94;0;0;14;0;0;246.52;1.71
Município;420195;Balneário Arroio do Silva;2022;5;0.25;15469.36;0;0;54;0;0;413.13;2.67
Município;420205;Balneário Barra do Sul;1396;3;0.22;12931.91;0;0;40;0;0;370.54;2.87
Município;420200;Balneário Camboriú;24061;37;0.15;16909.24;0;0;360;1;0.28;253;1.5
Município;420207;Balneário Gaivota;1244;0;0;11330.72;0;0;33;0;0;300.57;2.65
Município;421280;Balneário Piçarras;4675;25;0.54;20197;0;0;52;0;0;224.65;1.11
Município;422000;Balneário Rincão;1369;2;0.15;10728.84;0;0;43;0;0;336.99;3.14
Município;420208;Bandeirante;361;7;1.98;13480.21;0;0;4;0;0;149.37;1.11
Município;420209;Barra Bonita;184;1;0.55;10971.97;0;0;2;0;0;119.26;1.09
Município;420210;Barra Velha;4102;21;0.51;14063.36;0;0;96;1;1.05;329.13;2.34
Município;420213;Bela Vista do Toldo;79;0;0;1246.65;0;0;3;0;0;47.34;3.8
Município;420215;Belmonte;263;2;0.77;9719.14;0;0;5;0;0;184.77;1.9
Município;420220;Benedito Novo;1015;1;0.1;8710.95;0;0;18;0;0;154.48;1.77
Município;420230;Biguaçu;10913;5;0.05;15935.81;0;0;162;0;0;236.56;1.48
Município;420240;Blumenau;50760;142;0.28;14210.57;0;0;556;0;0;155.66;1.1
Município;420243;Bocaina do Sul;375;0;0;10794.47;0;0;3;0;0;86.36;0.8
Município;420245;Bombinhas;3425;2;0.06;17325.1;0;0;56;0;0;283.27;1.64
Município;420250;Bom Jardim da Serra;602;1;0.17;12692.39;0;0;4;0;0;84.33;0.66
Município;420253;Bom Jesus;435;2;0.46;14451.83;0;0;8;0;0;265.78;1.84
Município;420257;Bom Jesus do Oeste;183;0;0;8543.42;0;0;6;0;0;280.11;3.28
Município;420260;Bom Retiro;777;2;0.26;7796.51;0;0;16;0;0;160.55;2.06
Município;420270;Botuverá;899;4;0.45;17136.87;0;0;8;0;0;152.5;0.89
Município;420280;Braço do Norte;8219;12;0.15;24571;0;0;98;0;0;292.97;1.19
Município;420285;Braço do Trombudo;633;1;0.16;16911.57;0;0;5;0;0;133.58;0.79
Município;420287;Brunópolis;265;0;0;10950.41;0;0;8;0;0;330.58;3.02
Município;420290;Brusque;26790;21;0.08;19885.25;0;0;273;0;0;202.64;1.02
Município;420300;Caçador;5821;18;0.31;7406.32;0;0;244;2;0.83;310.45;4.19
Município;420310;Caibi;619;1;0.16;10068.31;0;0;12;0;0;195.19;1.94
Município;420315;Calmon;35;0;0;1046.03;0;0;4;0;0;119.55;11.43
Município;420320;Camboriú;12272;19;0.16;14787.5;0;0;153;0;0;184.36;1.25
Município;420330;Campo Alegre;1231;1;0.08;10277.17;0;0;36;0;0;300.55;2.92
Município;420340;Campo Belo do Sul;751;0;0;10704.1;0;0;23;1;4.55;327.82;3.06
Município;420350;Campo Erê;1177;9;0.77;13804.83;0;0;11;1;10;129.02;0.93
Município;420360;Campos Novos;5677;17;0.3;15663.28;0;0;110;0;0;303.5;1.94
Município;420370;Canelinha;1281;8;0.63;10465.69;0;0;16;0;0;130.72;1.25
Município;420380;Canoinhas;6296;46;0.74;11573.32;0;0;94;1;1.08;172.79;1.49
Município;420325;Capão Alto;161;0;0;6376.24;0;0;2;0;0;79.21;1.24
Município;420390;Capinzal;4810;6;0.12;21052.17;0;0;44;0;0;192.58;0.91
Município;420395;Capivari de Baixo;4353;8;0.18;17502.31;0;0;70;0;0;281.45;1.61
Município;420400;Catanduvas;1858;5;0.27;17107.08;0;0;28;0;0;257.8;1.51
Município;420410;Caxambu do Sul;508;0;0;13948.38;0;0;10;0;0;274.57;1.97
Município;420415;Celso Ramos;433;2;0.46;15872.43;0;0;5;0;0;183.28;1.15
Município;420417;Cerro Negro;165;3;1.85;5281.69;0;0;4;0;0;128.04;2.42
Município;420419;Chapadão do Lageado;367;3;0.82;12282.46;0;0;3;0;0;100.4;0.82
Município;420420;Chapecó;35395;70;0.2;16061.84;0;0;649;0;0;294.51;1.83
Município;420425;Cocal do Sul;3384;13;0.39;20282.91;0;0;54;0;0;323.66;1.6
Município;420430;Concórdia;13994;56;0.4;18748.41;0;0;180;0;0;241.15;1.29
Município;420435;Cordilheira Alta;566;3;0.53;12710.53;0;0;8;0;0;179.65;1.41
Município;420440;Coronel Freitas;1639;0;0;16421.2;0;0;25;0;0;250.48;1.53
Município;420445;Coronel Martins;208;1;0.48;8160.06;0;0;3;0;0;117.69;1.44
Município;420455;Correia Pinto;1426;13;0.92;11144.98;0;0;55;0;0;429.86;3.86
Município;420450;Corupá;1710;4;0.23;10748.63;0;0;37;0;0;232.57;2.16
Município;420460;Criciúma;36145;101;0.28;16797.1;0;0;577;1;0.17;268.14;1.6
Município;420470;Cunha Porã;987;7;0.71;8903.12;0;0;24;0;0;216.49;2.43
Município;420475;Cunhataí;192;0;0;9785.93;0;0;1;0;0;50.97;0.52
Município;420480;Curitibanos;4758;48;1.02;11971.32;0;0;153;0;0;384.95;3.22
Município;420490;Descanso;939;3;0.32;11381.82;0;0;18;0;0;218.18;1.92
Município;420500;Dionísio Cerqueira;1898;9;0.48;12246.74;0;0;44;0;0;283.91;2.32
Município;420510;Dona Emma;476;0;0;11480.95;0;0;5;0;0;120.6;1.05
Município;420515;Doutor Pedrinho;417;0;0;10260.83;0;0;5;0;0;123.03;1.2
Município;420517;Entre Rios;656;1;0.15;20480.8;0;0;8;0;0;249.77;1.22
Município;420519;Ermo;344;2;0.58;16674.75;0;0;5;0;0;242.37;1.45
Município;420520;Erval Velho;831;2;0.24;18835;0;0;10;0;0;226.65;1.2
Município;420530;Faxinal dos Guedes;1747;6;0.34;16377.61;0;0;28;0;0;262.49;1.6
Município;420535;Flor do Sertão;150;0;0;9481.67;0;0;0;0;0;0;0
Município;420540;Florianópolis;76921;44;0.06;15354.32;0;0;1.008;0;0;201.21;1.31
Município;420543;Formosa do Sul;367;0;0;14621.51;0;0;6;0;0;239.04;1.63
Município;420545;Forquilhinha;5684;54;0.96;21214.5;0;0;51;0;0;190.35;0.9
Município;420550;Fraiburgo;4578;9;0.2;12562.08;0;0;90;0;0;246.96;1.97
Município;420555;Frei Rogério;333;1;0.3;16460.7;0;0;7;0;0;346.02;2.1
Município;420560;Galvão;412;0;0;14340.41;0;0;7;0;0;243.65;1.7
Município;420570;Garopaba;3217;4;0.12;13939.68;0;0;40;0;0;173.33;1.24
Município;420580;Garuva;1955;3;0.15;10774.32;0;0;30;0;0;165.33;1.53
Município;420590;Gaspar;8025;16;0.2;11523.72;0;0;161;2;1.26;231.19;2.01
Município;420600;Governador Celso Ramos;2521;4;0.16;17421.05;0;0;25;0;0;172.76;0.99
Município;420610;Grão Pará;1245;4;0.32;18952.66;0;0;8;0;0;121.78;0.64
Município;420620;Gravatal;2110;0;0;18346.23;0;0;48;1;2.13;417.36;2.27
Município;420630;Guabiruba;3502;11;0.32;14694.53;0;0;44;0;0;184.63;1.26
Município;420640;Guaraciaba;1672;3;0.18;16570.86;0;0;23;0;0;227.95;1.38
Município;420650;Guaramirim;6298;9;0.14;14052.08;0;0;80;0;0;178.5;1.27
Município;420660;Guarujá do Sul;509;3;0.59;9864.34;0;0;10;0;0;193.8;1.96
Município;420665;Guatambú;775;0;0;16475.34;0;0;17;0;0;361.39;2.19
Município;420670;Herval d'Oeste;4272;5;0.12;18897.64;0;0;59;0;0;260.99;1.38
Município;420675;Ibiam;215;0;0;10986.2;0;0;4;0;0;204.39;1.86
Município;420680;Ibicaré;505;3;0.6;15771.39;0;0;8;0;0;249.84;1.58
Município;420690;Ibirama;1562;0;0;8242.74;0;0;27;0;0;142.48;1.73
Município;420700;Içara;6884;16;0.23;12201.13;0;0;116;0;0;205.6;1.69
Município;420710;Ilhota;1760;2;0.11;12408.35;0;0;27;0;0;190.36;1.53
Município;420720;Imaruí;1028;0;0;10143.07;0;0;20;0;0;197.34;1.95
Município;420730;Imbituba;6617;8;0.12;14752.64;0;0;102;0;0;227.41;1.54
Município;420740;Imbuia;581;2;0.35;9375.5;0;0;9;0;0;145.23;1.55
Município;420750;Indaial;9362;75;0.81;13485.06;0;0;120;1;0.84;172.85;1.28
Município;420757;Iomerê;291;0;0;9881.15;0;0;8;0;0;271.65;2.75
Município;420760;Ipira;436;0;0;9806.57;0;0;7;0;0;157.44;1.61
Município;420765;Iporã do Oeste;662;6;0.91;7358.83;0;0;10;0;0;111.16;1.51
Município;420768;Ipuaçu;1024;0;0;13627.89;0;0;11;0;0;146.39;1.07
Município;420770;Ipumirim;820;3;0.37;10799.42;0;0;9;0;0;118.53;1.1
Município;420775;Iraceminha;479;3;0.63;12047.28;0;0;3;0;0;75.45;0.63
Município;420780;Irani;1568;7;0.45;15049.43;0;0;18;0;0;172.76;1.15
Município;420785;Irati;292;0;0;15129.53;0;0;8;0;0;414.51;2.74
Município;420790;Irineópolis;748;6;0.81;6665.48;0;0;12;0;0;106.93;1.6
Município;420800;Itá;1000;4;0.4;16210.08;0;0;21;0;0;340.41;2.1
Município;420810;Itaiópolis;2625;14;0.54;12114.08;0;0;50;0;0;230.74;1.9
Município;420820;Itajaí;31742;159;0.5;14458.68;0;0;649;2;0.31;295.62;2.04
Município;420830;Itapema;11760;16;0.14;18005.88;0;0;230;0;0;352.16;1.96
Município;420840;Itapiranga;2081;3;0.14;12334.04;0;0;14;0;0;82.98;0.67
Município;420845;Itapoá;3277;8;0.24;15926.32;0;0;65;0;0;315.9;1.98
Município;420850;Ituporanga;3275;12;0.37;13055.09;0;0;57;1;1.79;227.22;1.74
Município;420860;Jaborá;920;0;0;23373.98;0;0;7;0;0;177.85;0.76
Município;420870;Jacinto Machado;1335;4;0.3;12816.82;0;0;31;0;0;297.62;2.32
Município;420880;Jaguaruna;3225;3;0.09;16105.67;0;0;53;0;0;264.68;1.64
Município;420890;Jaraguá do Sul;29873;49;0.16;16811.2;0;0;360;2;0.56;202.59;1.21
Município;420895;Jardinópolis;362;1;0.28;23057.32;0;0;4;0;0;254.78;1.1
Município;420900;Joaçaba;6208;29;0.47;20612.26;0;0;70;0;0;232.42;1.13
Município;420910;Joinville;95292;224;0.24;16138.44;0;0;1.563;7;0.45;264.71;1.64
Município;420915;José Boiteux;607;4;0.66;12147.29;0;0;8;0;0;160.1;1.32
Município;420917;Jupiá;263;0;0;12517.85;0;0;4;0;0;190.39;1.52
Município;420920;Lacerdópolis;438;2;0.46;19501.34;0;0;4;0;0;178.09;0.91
Município;420930;Lages;26063;113;0.44;16543.31;0;0;484;0;0;307.22;1.86
Município;420940;Laguna;5122;7;0.14;11179.99;0;0;137;0;0;299.04;2.67
Município;420945;Lajeado Grande;233;0;0;16327.96;0;0;5;0;0;350.39;2.15
Município;420950;Laurentino;1080;5;0.47;15494.98;0;0;7;0;0;100.43;0.65
Município;420960;Lauro Muller;2399;7;0.29;15737.34;0;0;43;0;0;282.08;1.79
Município;420970;Lebon Régis;1087;2;0.18;8978.28;0;0;50;0;0;412.98;4.6
Município;420980;Leoberto Leal;280;3;1.08;9207.5;0;0;2;0;0;65.77;0.71
Município;420985;Lindóia do Sul;904;3;0.33;19811.53;0;0;11;0;0;241.07;1.22
Município;420990;Lontras;1116;6;0.54;9200.33;0;0;19;0;0;156.64;1.7
Município;421000;Luiz Alves;2003;5;0.25;15576.64;0;0;12;0;0;93.32;0.6
Município;421003;Luzerna;1012;3;0.3;17801.23;0;0;13;0;0;228.67;1.28
Município;421005;Macieira;145;1;0.69;8169.01;0;0;5;0;0;281.69;3.45
Município;421010;Mafra;5201;12;0.23;9239.32;0;0;109;3;2.83;193.63;2.1
Município;421020;Major Gercino;336;1;0.3;9761.77;0;0;6;0;0;174.32;1.79
Município;421030;Major Vieira;475;3;0.64;5862.03;0;0;4;0;0;49.36;0.84
Município;421040;Maracajá;1138;5;0.44;15604;0;0;19;0;0;260.52;1.67
Município;421050;Maravilha;4403;4;0.09;17091.06;0;0;62;0;0;240.66;1.41
Município;421055;Marema;242;1;0.41;13466.89;0;0;13;0;0;723.43;5.37
Município;421060;Massaranduba;2403;19;0.8;14205.49;0;0;19;0;0;112.32;0.79
Município;421070;Matos Costa;166;0;0;6587.3;0;0;2;0;0;79.37;1.2
Município;421080;Meleiro;1157;3;0.26;16493.23;0;0;21;0;0;299.36;1.82
Município;421085;Mirim Doce;303;0;0;13122.56;0;0;4;0;0;173.24;1.32
Município;421090;Modelo;398;1;0.25;9455.93;0;0;11;0;0;261.34;2.76
Município;421100;Mondaí;1022;15;1.49;8703.8;0;0;10;0;0;85.16;0.98
Município;421105;Monte Carlo;1237;2;0.16;12538.01;0;0;38;0;0;385.16;3.07
Município;421110;Monte Castelo;880;4;0.46;10634.44;0;0;21;0;0;253.78;2.39
Município;421120;Morro da Fumaça;3347;10;0.3;18807.6;0;0;39;0;0;219.15;1.17
Município;421125;Morro Grande;530;0;0;18320.08;0;0;5;0;0;172.83;0.94
Município;421130;Navegantes;9156;52;0.57;11237.8;0;0;178;2;1.14;218.47;1.94
Município;421140;Nova Erechim;659;0;0;13130.11;0;0;9;0;0;179.32;1.37
Município;421145;Nova Itaberaba;411;0;0;9489.73;0;0;3;0;0;69.27;0.73
Município;421150;Nova Trento;1895;11;0.58;13024.95;0;0;13;1;8.33;89.35;0.69
Município;421160;Nova Veneza;2784;13;0.47;18356.85;0;0;29;0;0;191.22;1.04
Município;421165;Novo Horizonte;185;0;0;7575.76;0;0;0;0;0;0;0
Município;421170;Orleans;5020;11;0.22;21909.92;0;0;76;0;0;331.7;1.51
Município;421175;Otacílio Costa;3384;23;0.68;18053.78;0;0;58;1;1.75;309.43;1.71
Município;421180;Ouro;1564;6;0.39;21439.34;0;0;18;0;0;246.74;1.15
Município;421185;Ouro Verde;326;0;0;14704.56;0;0;11;0;0;496.17;3.37
Município;421187;Paial;205;0;0;13621.26;0;0;4;0;0;265.78;1.95
Município;421189;Painel;169;1;0.6;7164.05;0;0;5;0;0;211.95;2.96
Município;421190;Palhoça;27576;22;0.08;16051.5;0;0;330;0;0;192.09;1.2
Município;421200;Palma Sola;931;0;0;12542.1;0;0;16;0;0;215.55;1.72
Município;421205;Palmeira;318;-1;-0.31;12105.06;0;0;4;0;0;152.26;1.26
Município;421210;Palmitos;1689;2;0.12;10445.92;0;0;39;0;0;241.2;2.31
Município;421220;Papanduva;1334;49;3.81;6904.76;0;0;43;0;0;222.57;3.22
Município;421223;Paraíso;73;0;0;2123.95;0;0;5;0;0;145.48;6.85
Município;421225;Passo de Torres;1181;0;0;13385.47;0;0;23;0;0;260.68;1.95
Município;421227;Passos Maia;314;1;0.32;7571.74;0;0;12;0;0;289.37;3.82
Município;421230;Paulo Lopes;1257;1;0.08;16773.42;0;0;14;0;0;186.82;1.11
Município;421240;Pedras Grandes;699;1;0.14;17580.48;0;0;22;0;0;553.32;3.15
Município;421250;Penha;5165;21;0.41;15877.16;0;0;83;0;0;255.14;1.61
Município;421260;Peritiba;426;0;0;15285.25;0;0;4;0;0;143.52;0.94
Município;421265;Pescaria Brava;1835;19;1.05;18184.52;0;0;22;0;0;218.02;1.2
Município;421270;Petrolândia;711;0;0;11975.75;0;0;24;0;0;404.24;3.38
Município;421290;Pinhalzinho;3251;13;0.4;16004.53;0;0;34;0;0;167.38;1.05
Município;421300;Pinheiro Preto;525;0;0;14767.93;0;0;8;0;0;225.04;1.52
Município;421310;Piratuba;558;0;0;14478.46;0;0;10;0;0;259.47;1.79
Município;421315;Planalto Alegre;274;0;0;9547.04;0;0;9;0;0;313.59;3.28
Município;421320;Pomerode;5046;14;0.28;15086.55;0;0;62;0;0;185.37;1.23
Município;421330;Ponte Alta;533;1;0.19;11384.02;0;0;12;0;0;256.3;2.25
Município;421335;Ponte Alta do Norte;294;0;0;8611.6;0;0;7;0;0;205.04;2.38
Município;421340;Ponte Serrada;1235;3;0.24;10652.98;0;0;43;0;0;370.91;3.48
Município;421350;Porto Belo;2706;2;0.07;12651.95;0;0;52;0;0;243.13;1.92
Município;421360;Porto União;4149;20;0.48;11721;0;0;76;0;0;214.7;1.83
Município;421370;Pouso Redondo;1737;8;0.46;9952.44;0;0;28;0;0;160.43;1.61
Município;421380;Praia Grande;1095;3;0.27;14961.06;0;0;16;0;0;218.61;1.46
Município;421390;Presidente Castello Branco;447;2;0.45;28507.65;0;0;4;0;0;255.1;0.89
Município;421400;Presidente Getúlio;1725;4;0.23;9873.5;0;0;33;0;0;188.88;1.91
Município;421410;Presidente Nereu;125;0;0;5465.68;0;0;4;0;0;174.9;3.2
Município;421415;Princesa;400;2;0.5;13679.89;0;0;8;0;0;273.6;2
Município;421420;Quilombo;1498;6;0.4;15151.21;0;0;40;0;0;404.57;2.67
Município;421430;Rancho Queimado;438;7;1.62;15218.9;0;0;2;0;0;69.49;0.46
Município;421440;Rio das Antas;610;0;0;9830.78;0;0;10;0;0;161.16;1.64
Município;421450;Rio do Campo;558;0;0;9393.94;0;0;8;0;0;134.68;1.43
Município;421460;Rio do Oeste;713;2;0.28;9520.63;0;0;9;1;12.5;120.18;1.26
Município;421470;Rio dos Cedros;943;0;0;8076.4;0;0;25;0;0;214.11;2.65
Município;421480;Rio do Sul;8759;19;0.22;12326.03;0;0;120;1;0.84;168.87;1.37
Município;421490;Rio Fortuna;756;2;0.27;16395.58;0;0;8;0;0;173.5;1.06
Município;421500;Rio Negrinho;5308;41;0.78;12547.87;0;0;109;0;0;257.67;2.05
Município;421505;Rio Rufino;227;0;0;9142.17;0;0;5;0;0;201.37;2.2
Município;421507;Riqueza;537;1;0.19;11678.99;0;0;15;0;0;326.23;2.79
Município;421510;Rodeio;1440;1;0.07;12466.45;0;0;24;0;0;207.77;1.67
Município;421520;Romelândia;384;1;0.26;8023.4;0;0;8;0;0;167.15;2.08
Município;421530;Salete;783;4;0.51;10246.01;0;0;8;0;0;104.68;1.02
Município;421535;Saltinho;235;1;0.43;6215.29;0;0;4;0;0;105.79;1.7
Município;421540;Salto Veloso;676;0;0;14328.11;0;0;8;0;0;169.56;1.18
Município;421545;Sangão;1763;3;0.17;13905.98;0;0;12;0;0;94.65;0.68
Município;421550;Santa Cecília;1288;6;0.47;7653;0;0;23;0;0;136.66;1.79
Município;421555;Santa Helena;85;0;0;3823.66;0;0;4;0;0;179.94;4.71
Município;421560;Santa Rosa de Lima;301;1;0.33;14052.29;0;0;5;0;0;233.43;1.66
Município;421565;Santa Rosa do Sul;1190;3;0.25;14237.86;0;0;24;0;0;287.15;2.02
Município;421567;Santa Terezinha;424;5;1.19;4825.31;0;0;3;0;0;34.14;0.71
Município;421568;Santa Terezinha do Progresso;308;0;0;12685.34;0;0;3;0;0;123.56;0.97
Município;421569;Santiago do Sul;142;0;0;11269.84;0;0;2;0;0;158.73;1.41
Município;421570;Santo Amaro da Imperatriz;3649;3;0.08;15698;0;0;72;0;0;309.74;1.97
Município;421580;São Bento do Sul;8489;76;0.9;10045.32;0;0;149;4;2.76;176.32;1.76
Município;421575;São Bernardino;330;-1;-0.3;14126.71;0;0;3;0;0;128.42;0.91
Município;421590;São Bonifácio;449;0;0;15821;0;0;7;0;0;246.65;1.56
Município;421600;São Carlos;779;1;0.13;6905.42;0;0;19;0;0;168.42;2.44
Município;421605;São Cristovão do Sul;170;0;0;3063.62;0;0;12;0;0;216.26;7.06
Município;421610;São Domingos;1245;41;3.41;13181.58;0;0;19;1;5.56;201.16;1.53
Município;421620;São Francisco do Sul;6729;4;0.06;12763.41;0;0;134;0;0;254.17;1.99
Município;421630;São João Batista;4620;8;0.17;12345.02;0;0;81;0;0;216.44;1.75
Município;421635;São João do Itaperiú;618;0;0;16555.05;0;0;12;0;0;321.46;1.94
Município;421625;São João do Oeste;510;4;0.79;7992.48;0;0;7;0;0;109.7;1.37
Município;421640;São João do Sul;987;0;0;13526.11;0;0;13;0;0;178.16;1.32
Município;421650;São Joaquim;2874;2;0.07;10663.4;0;0;72;0;0;267.14;2.51
Município;421660;São José;33628;21;0.06;13637.43;0;0;556;0;0;225.48;1.65
